serial_number,uri,hash,
348,https://yellowcard.ukcolumn.org/yellow-card-reports,7985136b37ecbd8bfb48f134d8dc5388,
349,https://gellerreport.com/2021/03/youtube-to-remove-dislike-feature-as-biden-wh-consistently-gets-massive-dislike-count.html/,e4bdf7640fdec73183793ddab7b6a6cb,
350,https://www.sott.net/article/460122-Human-civilization-could-collapse-like-Roman-Empire-if-climate-change-not-addressed-UK-PM-Boris-Johnson-warns,b9bbbea6dbbc6de73f5bc63c3f0baecc,
351,https://www.breitbart.com/politics/2021/11/01/peter-defazio-uses-house-transportation-committee-influence-policy-affecting-boathouse/,677e7c6a914b453676f784feb1a0e3ce,
352,https://www.dcclothesline.com/2021/10/27/house-intelligence-committee-calls-for-the-arrest-and-prosecution-of-dr-anthony-fauci/,f408e510f0eed51889882d444b9f1729,
353,https://thewashingtonstandard.com/official-data-male-children-deaths-83-higher-than-5-year-average-since-they-were-given-covid-shots/,d087884d643f60b995848bd061b9c6a5,
354,https://gellerreport.com/2021/03/trrump-rally-coming.html/,0abcaeb4713cec114d1c64e510d65b20,
355,https://www.breitbart.com/asia/2021/11/01/again-chinese-foreign-minister-berates-antony-blinken-at-g20-summit/,1f4bb5980730dc3f8b170f3f460a2b46,
356,https://theduran.com/the-vaccine-cancer-atrocity/?ml_subscriber=1808861210913805559&ml_subscriber_hash=g5a9,eb5c9108ba757c9afeb89a7018a1944c,
357,https://www.collective-evolution.com/2018/01/26/documented-ufo-sightings-found-in-several-pieces-of-historic-artwork/,5a313ef4bf4b5e1af590c4f0c441215c,
358,https://davidicke.com/2021/11/02/smart-motorway-rollout-should-be-halted-after-deadly-crashes-mps-warn/,288b80767bf8d43e36e431c6c8a73532,
359,https://www.infowars.com/posts/video-rand-paul-vows-to-grill-fauci-again-this-week-over-his-threat-to-civilization/,2376257af3a1a0241f2dc0b2e0e219f5,
360,https://sataniccapitalist.tumblr.com/post/647209970881970176/google-is-testing-its-controversial-new-ad,e24f3e70d391f5a2f0ba890c5ae35743,
361,https://api-assets.infowars.com/2021/11/terry-too-many-white-teachers.jpg,0e4532877029437a1cc16162b3d8f8a4,
362,https://gellerreport.com/2021/04/terror-linked-cair-loses-lawsuit-designed-to-destroy-the-terrorist-screening-database.html/,d734b3d265897fc701a3cde46f29270c,
363,https://www.ukcolumn.org/article/deceptive-construction-why-we-must-question-covid-19-mortality-statistics?fbclid=IwAR2CAUpJT2ANhXvMGCu6bgWBFOOHN5-vxDZlJbcGsGqdEXvXozm8M0AJ74w,7f0f51f3d13d25e125a415f0a1a29372,
364,https://www.presstv.com/Detail/2021/04/01/648533/Italy-Russians-Italian-Naval-Officer-Spying-,ac8022d1bd51b118e79fc001870d75b9,
365,https://beforeitsnews.com/christian-news/2021/03/lucifers-temple-chambers-beneath-the-vatican-whats-there-revealed-you-will-be-shocked-must-see-video-2595770.html,b1f7ba49083564f394c7e72de2755e1e,
366,https://www.dcclothesline.com/2016/08/11/illegally-shoot-the-son-of-a-bitch-clinton-strategist-calls-for-assassination-of-julian-assange-on-tv/,036fec563e912f508a7a24ae6e13ee32,
367,https://theduran.com/eu-energy-policy-puts-politics-ahead-of-people-part-2/,f8ae8ac96f537b338bc072821b2781b9,
368,https://www.ukcolumn.org/ukcolumn-news/uk-column-news-29th-october-2021,d079edeb4237d6c41abc783ee2eb41dd,
369,https://21stcenturywire.com/2021/10/30/narrative-of-a-perfect-2020-election-erodes-with-wisconsin-now-investigative-ground-zero/,23ba653728f0d654243b54ad52cdfef5,
370,https://www.biorxiv.org/content/10.1101/2021.06.09.447484v1.full,e7000e358059e3630b74689ef899ce45,
371,https://www.sott.net/pic-of-day/625538,3ae8d91d184cc6e549c100a7546dd193,
372,https://www.infowars.com/posts/cnn-brings-lincoln-project-adviser-on-as-republican-strategist-to-comment-on-election-after-false-flag-against-gop-candidate/,36dbe09f5bab78cbd10e1de850ea38c2,
373,https://thewashingtonstandard.com/fauci-has-been-doing-this-sort-of-thing-for-a-very-long-time/,306308c4f5d34778a210e74c6afedc05,
374,https://beforeitsnews.com/prophecy/2021/04/victory-is-coming-2519963.html,1d03331a8fab53c449da83dc2bea45c9,
375,https://www.breitbart.com/clips/2021/11/02/richmond-times-dispatchs-schapiro-on-va-gubernatorial-race-likely-to-be-a-red-wave-in-in-person-voting/,ccdc66f37a86c600da3127cd4c4c78d9,
376,https://www.activistpost.com/2021/03/white-house-unveils-details-of-bidens-2-25-trillion-infrastructure-plan-massive-tax-hikes.html,e6de33dda3c7be830722ba8e6fab99b1,
377,https://davidicke.com/2021/11/01/this-is-all-just-a-coincidence-of-course-storms-cause-cop26-chaos-thousands-of-delegates-stranded-as-all-trains-are-cancelled-out-of-london-euston-as-torrential-rain-80mph-gale-force-winds-and-t/,bd7c6248b67d4a29e634e20291d729c1,
378,https://www.collective-evolution.com/2021/04/01/the-top-four-reasons-why-many-people-doctors-scientists-refuse-to-take-the-covid-vaccine/,3c7256c31ab502853405f46e50db3e59,
379,https://www.collective-evolution.com/2021/04/01/belgium-must-lift-all-covid-19-measures-within-30-days-brussels-court-rules/,09dda6730c3a7d3aff7797ed5027e57a,
380,https://thewashingtonstandard.com/shortages-are-getting-a-lot-worse-wake-up/,2ad17418adde3b6f4cb82f3b0c4316ee,
381,https://www.ukcolumn.org/event/propaganda-and-the-911-global-war-on-terror,b741bd05f1cad7b1ab748b6af706ba2c,
382,https://www.sott.net/article/460146-Global-blueprint-exposed-The-takeover-of-all-genetic-material-on-Earth,1bc7eb306642e6b44c6ee5695dda5c52,
383,https://www.collective-evolution.com/2019/08/13/tips-for-those-who-have-trouble-meditating-how-to-overcome-them/,ba953f7cb9c31eefc6ff7dc40e4bffe7,
384,https://davidicke.com/2021/10/31/is-the-covid-fake-vaccine-safe-for-5-year-olds-we-wont-know-until-they-are-jabbed-and-thats-just-the-way-it-goes-according-to-an-fda-expert/,67e68cf372b18ed45ea551b0e04ead6c,
385,https://thewashingtonstandard.com/california-cop-arrested-after-shooting-unarmed-teen-girl-in-head-over-school-fight-captured-on-video/,faedeb79d3ef954940e1ddb87810038c,
386,https://www.dcclothesline.com/2021/10/31/we-can-take-back-the-usa-by-modeling-the-hero-southwest-airline-pilots/,57f7e315e4d6893df27404f061a21a69,
387,https://davidicke.com/2021/10/17/satanic-ritual-abuse-survivor-jeanette-archer-exposing-the-satanic-queen-at-windsor-castle-they-are-reptilians/,13c4fdeaa3fff522681c87497ad8225f,
388,https://beforeitsnews.com/blogging-citizen-journalism/2021/03/trump-authors-sealed-indictment-on-scj-amy-coney-barrett-2650029.html,c30b6a305fe9648aa74a61c25bac58d5,
389,https://gellerreport.com/2021/11/desantis-claus-florida-ports-report-record-volumes-as-governor-vows-to-save-christmas.html/,14b670037907d03a0bde2d2b9d110633,
390,https://www.breitbart.com/border/2021/04/01/new-migrant-caravan-begins-trek-to-u-s-from-honduras/,883861dedfc9dee95fad2aeba5079613,
391,https://www.ukcolumn.org/article/stabilising-the-code,781dd518a79adfa7df674cfccef1d80b,
392,https://thewashingtonstandard.com/george-soros-is-starting-a-disinformation-campaign-to-fight-disinformation/,cdfecbeb02114908bb19dae98afb0453,
393,https://humansbefree.com/2021/01/confirmed-britain-will-issue-vaccine-passports-not-long-after-lying-they-have-no-such-plans.html,2c38e0b2cdd93067f2d09b8d9111dda1,
394,https://www.activistpost.com/2021/03/once-again-congress-wants-to-go-back-in-time-to-steal-your-money.html,76b0350b1eefa758f07846d23643fc61,
395,https://humansbefree.com/2021/11/prince-charles-calls-for-military-style-campaign-to-force-fundamental-economic-transition-combat-climate-change.html,b50830a07363353f1bf363018100813a,
396,https://transparencyreport.google.com/,0a8353aba770543dcec5c839daa22bac,
397,https://humansbefree.com/2022/01/crime-against-humanity-msm-blackout.html,ce533d035cb258dcb1de8710f8cad2ee,
398,https://davidicke.com/2021/03/18/public-health-england-admits-it-cannot-scientifically-prove-that-covid-19-is-contagious/,0f1dc661a72515905b489b3863ccad1f,
399,https://thewashingtonstandard.com/they-are-not-christians-nearly-70-of-born-again-christians-say-other-religions-can-lead-to-heaven/,4402aaab2cba6c2472c63a35c312e704,
400,https://beforeitsnews.com/opinion-conservative/2021/11/deported-chold-sex-offender-nabbed-in-michigan-after-returning-to-us-illegally-3604725.html,20dd5508626c7983982f60bd049df16d,
401,https://beforeitsnews.com/opinion-conservative/2021/04/democrat-victims-80-unaccompanied-migrant-children-found-in-arizona-desert-3573135.html,83a77d471cfe02183c3c5f314aba256f,
402,https://wattsupwiththat.files.wordpress.com/2009/05/surfacestationsreport_spring09,a4004b48af875ce1242bc2a56d4d8d0f,
403,https://www.globalresearch.ca/video-the-vaccine-is-more-dangerous-than-covid-19-dr-peter-mccullough/5759522,0b605d5416c121a05492ee30f4ee9aad,
404,https://www.infowars.com/,e164c55226231f28a0102b2ec0ee631d,
405,https://www.infowars.com/posts/distant-stars-give-clues-to-forces-that-bind-sub-atomic-particles/,af91db3120a7cddd90578663218f2560,
406,https://beforeitsnews.com/alternative/2021/11/michael-jaco-and-dr-kirk-elliott-urgent-message-about-the-supply-chain-video-3761031.html,5ecf732991a9be8d9672b041b45e1c2e,
407,https://www.activistpost.com/2021/10/venezuelans-turn-to-gold-nuggets-as-the-local-currency-implodes.html,4f88e02fa4d0d137ddabc2c7a9566b2f,
408,https://www.dcclothesline.com/2021/10/29/white-people-you-are-the-problem-atts-internal-racial-reeducation-program-leaked/,66b61d69c7982e3e9e4dddf307041fe0,
409,https://www.dcclothesline.com/2021/10/28/bill-gates-anthony-fauci-historys-most-prolific-mass-murderers/,e5922af893e1ef462d4c1009e46bc185,
410,https://gellerreport.com/2021/04/russia-military-buildup-usa-mia.html/,e18225e1d7687c2687513d24e20e1afe,
411,https://humansbefree.com/2021/03/were-on-the-edge-of-something-huge-and-its-not-political.html,58eeacf372e479e5a5693887da8b75c8,
412,https://thewashingtonstandard.com/adverse-effects-just-ahead-of-vaccine-approval-fda-reveals-deaths-in-pfizer-vaccine-trials/,424ab989c2adbbed20cb9d0cbb611d8c,
413,https://www.breitbart.com/environment/2021/11/02/china-greta-thunberg-uneducated-beijing/,0beb1e3728f0ad54c84f8e56e27ac8c5,
414,https://humansbefree.com/2021/10/carbon-hysteria-threat-to-personal-freedom-and-financial-wellbeing.html,caf5ce8b06533892c9765180d581d73a,
415,https://www.infowars.com/posts/new-zealand-pm-shuts-down-press-conference-over-unauthorized-questions-from-indy-reporter/,b2f1a3652d99a710bb818ddfa9e29d05,
416,https://www.infowars.com/posts/internet-dumps-its-best-poopypantsbiden-memes-as-rumors-swirl-puppet-president-sh-self-at-vatican/,482165b10f6afbf2735d9c03f0f748e3,
417,https://www.breitbart.com/europe/2021/04/01/french-govt-rejects-islamophobia-term-protecting-criticism-islam/,590e07c825e35afe7899724c5461d396,
418,https://thewashingtonstandard.com/who-are-nancy-pelosi-chuck-schumer/,7dede07d4a70e4a32a53bee649d59788,
419,https://davidicke.com/2021/11/01/cdc-director-unvaccinated-police-government-workers-to-be-sent-for-education-and-counseling/,01d5a8aed50f941b577efb7f643c195e,
420,https://feedproxy.google.com/~r/ActivistPost/~3/WhFaOyl-VX4/just-in-time-for-the-holidays-the-biggest-mandate-of-all-is-about-to-go-into-effect.html,f51aefbe2729a0ebb9321328969c23ea,
421,https://www.collective-evolution.com/2020/10/01/large-study-says-mercury-can-now-be-listed-as-a-cause-of-autism/,aae026cfa153627e9acb90d2cc09c002,
422,https://www.globalresearch.ca/fake-delta-variant-fourth-wave-another-lockdown-upcoming-financial-crash-worldwide-economic-social-sabotage/5751819,272eddea3fe4c80add7dc0dd7d33440a,
423,https://www.ukcolumn.org/article/breaking-covid-trance-how-irish-people-were-psychologically-manipulated,6f74f4ceb55fa6e24d789c47e4087741,
424,https://www.breitbart.com/politics/2021/11/01/survey-elite-imposed-migration-is-transforming-national-politics/,f3e5370a4f3d780f5827d6921e518613,
425,https://thewashingtonstandard.com/communist-china-friend-foe/,9c51c5e9354760c800fd9b6f5ca69ada,
426,https://theduran.com/update-on-assange-and-the-extradition-hearing/?ml_subscriber=1809586520965781116&ml_subscriber_hash=w5o6,50bf927e71069c180eec324a3813e5cb,
427,https://21stcenturywire.com/chauvin-trial-live/?arena_mid=QnltQw0Ftxl0JN7OWZCo&v=2,8b747fa33a00177d627595f9c7596b97,
428,https://thewashingtonstandard.com/in-only-6-years-30000-philly-residents-were-robbed-by-cops-most-were-innocent-poor-black/,9ec586717c1b04da853e691dfd76ac17,
429,https://www.activistpost.com/2021/11/the-federal-reserves-assault-on-savers-continues.html,4153ed71ad5b13b2373057cb4e73964d,
430,https://davidicke.com/2021/10/29/midazolam-execution-man-convulsed-and-vomited-during-oklahomas-first-execution-since-2015-when-given-midazolam-the-end-of-life-drug-that-matt-hancock-used-to-murder-untold-thousands-of-old-people/,41d1656d248850b72f896782e4ce0fcb,
431,https://humansbefree.com/2021/03/lawyers-are-suing-the-who-for-misleading-world-over-covid-19-outbreak.html,0369ffa6a543edd165a97c77500d4d47,
432,https://www.ukcolumn.org/series/common-purpose-effect,0918dd9923d634d14f470b05ab48e24a,
433,https://thewashingtonstandard.com/as-deadline-looms-12000-air-force-personnel-including-elite-pilots-have-rejected-covid-shot-mandate/,a011aa98ec0d3ea04231ed2f7bb552dd,
434,https://thewashingtonstandard.com/second-amendment-in-the-firing-line/,5e9ec860c29f0f75813e59aef64eba16,
435,https://beforeitsnews.com/strange/2021/10/mike-yeadon-timetable-to-tyranny-2478350.html?fbclid=IwAR3rpfZkra49P3fnhDVrIO3YSjTT8SK2kPoXFqOzrvVE51i7e1ouLFIuxXQ,526398c31f8a539356742bf21dcfe940,
436,https://www.breitbart.com/europe/2021/11/01/britains-civil-servants-advised-to-read-anti-racist-books-from-ibram-x-kendi-robin-diangeloauthors/,68fdc4d1c1fa8eebbb7f83ea927ae0af,
437,https://www.presstv.com/Detail/2021/04/01/648531/Yemeni-forces-target-sensitive-targets-deep-in-Saudi-capital-with-four-drones,09f7d097cd4399d6d843676325925f3e,
438,https://gellerreport.com/2021/03/can-a-college-student-back-israel-jewish-students-face-widespread-hostility.html/,202477e43bba7ff9b8a6d3afacc3ffe7,
439,https://thewashingtonstandard.com/covid-19-moderna-gets-its-miracle/,fee143452157c9d9be3d344dc02f5783,
440,https://www.dcclothesline.com/2021/04/01/black-male-filming-anti-violence-gun-video-for-netflix-in-philadelphia-shot-and-killed/,fedf59740828bc2999f730ede5e0162f,
441,https://www.activistpost.com/2021/10/you-better-wake-up-because-the-shortages-are-getting-a-lot-worse.html,b763a89005d2b5c832f00cd4f3774088,
442,https://thewashingtonstandard.com/ruling-class-demands-big-tech-censor-internet-more-aggressively-their-lies-are-being-exposed/,398adbfbe31898cb943097b2712dd6b3,
443,https://davidicke.com/2021/03/31/extraordinary-reaction-by-covid-software-program-to-man-exposing-the-scam-covid-is-a-virus-of-the-mind/,254114ff6201091a8bbcb02ef7970745,
444,https://davidicke.com/2021/10/30/cult-owned-media-collapsing-through-lack-of-interest-and-desperate-democrats-fake-white-supremacist-event-to-discredit-opponent-in-virginia-governor-election-who-is-ahead-in-the-polls-the-party-o/,e49b197ee19ed838c3804c6fb8e5647f,
445,https://www.ukcolumn.org/article/what-explains-rising-cases-among-the-vaccinated,b71931ca1a4473d2edfd49ddaa31edea,
446,https://thewashingtonstandard.com/the-defensive-firearm-an-absolute-necessity/,89c23223ea4c3c35c29eb6889fc4572d,
447,https://davidicke.com/2021/10/29/vallance-the-covid-hoax-cult-script-reader-now-reads-the-script-for-the-cult-climate-hoax-we-need-to-eat-less-meat-to-save-the-planet-no-magic-technology-to-tackle-fake-human-caused-clim/,6fdd98e1be05249c544880ab9b7cac81,
448,https://thewashingtonstandard.com/woe-unto-them-that-decree-unrighteous-decrees-video/,47e8c1105aced60188616d5916691765,
449,https://api-assets.infowars.com/2021/04/PVBridge4121.jpg,31f658801f78aa80d76e80759afd5b38,
450,https://off-guardian.org/2021/11/02/new-normal-winter-is-coming/,662e6d788163f29197b7dff3293c8dce,
451,https://thewashingtonstandard.com/big-tech-tyranny-meets-the-british-monarchy-the-prince-of-the-wokes-joins-the-american-one-party-state/,f4cefce68a0646a2824c1c2dc309ef51,
452,https://www.sott.net/article/460205-Severe-hour-long-hailstorm-kills-450-ostriches-and-other-livestock-in-South-Africa,626b493bf5987f5fbc3023d124b1151a,
453,https://theduran.com/the-spartacus-letter-part-iii-and-concluding-thoughts/,40e3fa90a388a91256fdc058bfce72c5,
454,https://davidicke.com/2021/10/31/bonhoeffers-theory-of-stupidity-far-more-dangerous-than-malice-and-play-this-across-current-events/,cbb70eaffa8c80256e72a8dc39c43d80,
455,https://21stcenturywire.com/2019/10/10/turkey-in-syria-operationpeacespring-purging-kurds-as-religious-duty/,063526325123e47ba4fd2b2692b19805,
456,https://thewashingtonstandard.com/joe-scarborough-blasts-idiots-who-oppose-vaccine-passports-theyre-living-in-ignorance-stupidity-but-the-fact-is-the-joe-is-the-useful-ignorant-idiot-video/,cd4832b692e5bdd91c475adef86f0391,
457,https://davidicke.com/2021/03/10/its-time-worldwide-protests-march-20th-oracle-films/,05f8a6c174120377eb1d15a061ee2227,
458,https://www.sott.net/article/460191-Shallow-6-0-magnitude-earthquake-off-North-Sumatra-Indonesia,be3bb89411a2e0ba66d4918ade1c1994,
459,https://www.infowars.com/posts/gop-senator-demands-to-know-bidens-carbon-footprint-for-trip-to-climate-summit/,0fed6468f594d5c93a0bdb47c6f0c737,
460,https://www.globalresearch.ca/orchestrated-fake-covid-pandemic-destroy-health-civil-liberty-doctor-patient-relationship/5760400,c70735ed568acabce10fe0b2e1b20ced,
461,https://www.breitbart.com/politics/2021/11/01/joe-biden-promises-u-n-climate-summit-i-will-remake-american-economy-to-lead-world-to-net-zero/,55aa86316c2dd3df6909ee11b6cf9970,
462,https://api-assets.infowars.com/2021/11/sleepy.jpg,6710c55db4d5b33d1331c8c0ca96a441,
463,https://beforeitsnews.com/health/2021/11/stew-peters-vaers-reveals-death-by-lot-number-specific-states-get-certain-vials-must-video-3042654.html,7b50d4f742f0af9bef6eb3ba6100d39b,
464,https://humansbefree.com/2020/09/rockefeller-foundation-pandemic-prison-state.html,d65a28e898bad84622eb45df3b9eb165,
465,https://www.breitbart.com/europe/2021/11/02/climate-activists-glue-themselves-to-airport-runway-during-protest/,abe6e92514b0c1ff97c66fc9fd1a9e1a,
466,https://www.globalresearch.ca/worldwide-walkouts/5760145,6c71dea9eb414ff0edad7539ec7c2e7f,
467,https://feedproxy.google.com/~r/ActivistPost/~3/t8USrTCBTLg/join-worldwide-walkout-november-3.html,65037e0609f3a36a6a72bfd200606e51,
468,https://21stcenturywire.com/2021/03/23/the-great-reset-is-here-follow-the-money-lockdowns-are-part-of-the-green-agenda/,aa5180f401ec013cc84cc1e441092caf,
469,https://21stcenturywire.com/2021/10/28/cdc-says-immunocompromised-americans-can-now-get-4th-shot/,ac675d7bb3446247643583ec9bea6110,
470,https://www.ukcolumn.org/article/gcmaf-and-persecution-david-noakes-lyn-thyer-immuno-biotech,d350dc28442c18bf37262108992e99fe,
471,https://off-guardian.org/2021/11/02/watch-its-not-about-what-they-say-its-about/,62a5e62e0d01a274a55202c7de09025e,
472,https://www.dcclothesline.com/2019/04/27/jerrold-nadler-another-socialist-in-congress/,25a6a4dcedbe947bb887fb0abb6a0b0a,
473,https://davidicke.com/2021/10/31/right-now-gareth-icke-talks-to-infowars-alex-jones-chris-thrall-of-the-global-veterans-alliance-about-resisting-tyranny/,632909dcc732c4ee263f2706826c8c65,
474,https://off-guardian.org/2021/08/03/repeat-after-me-the-pcr-tests-dont-work/,95d81e4aa152c96cfea6c4cfc2f6a6a1,
475,https://www.sott.net/article/322019-Psychopaths-are-Destroying-our-World-VIDEO,02300d24fe96321ae14bb2530680f7b7,
476,https://21stcenturywire.com/2021/03/30/florida-executive-order-forbids-vaccine-passports/,00a8760c2761357b19d7def5e8e6e389,
477,https://davidicke.com/2021/11/01/recordings-reveal-lockstep-covid-protocols-patient-isolation-by-hospitals-deletion-of-all-human-rights-and-death-by-remdesivir/,e7e19210ff6bb1933091a6fb8f476823,
478,https://www.activistpost.com/2021/03/border-patrol-stops-and-questions-drivers-who-look-at-them-funny.html,414f3f9a4046983d92bb8293caaf5e85,
479,https://gellerreport.com/2021/11/monster-fauci-funded-research-to-graft-scalps-of-aborted-babies-onto-rats.html/,583c676850ac7c05922002d6a7c5aaa1,
480,https://www.sott.net/article/460097-Previous-periods-of-abrupt-climate-change-cannot-be-explained-by-current-scientific-models,22f5fb0d7a7bc0a1df66244b9e4a3020,
481,https://www.sott.net/article/460186-Destruction-of-medicine-A-bill-to-allow-prescriptions-by-AI,3a0454f048bdd91a4f1193f5d98a2ee4,
482,https://www.sott.net/article/460150-Unvaccinated-San-Francisco-police-officer-says-they-are-being-discarded-like-a-piece-of-trash,dd819dc2e243bd77708f7f487a6e26a4,
483,https://humansbefree.com/2021/04/bombshell-disposable-blue-face-masks-found-to-contain-toxic-asbestos-like-substance-that-destroys-lungs.html,7f5a7c3d509983b794a19ff57c06b016,
484,https://www.collective-evolution.com/2020/02/01/famous-german-engineer-flying-saucers-were-in-the-planning-stage-as-early-as-1941/,4ee5b5a8bf41b5aee3db58895705170d,
485,https://www.ukcolumn.org/article/democracy-lost-propaganda-character-assassination-and-the-campaign-against-professor-david,46d94b5f81034f0f300ba13aecc72ebf,
486,https://www.dcclothesline.com/2021/10/28/a-message-from-a-militia-leader-time-for-the-rightful-rulers-to-do-our-duty-video/,9c04ad83495d59a73e070cde5892fe85,
487,https://www.globalresearch.ca/african-union-must-implement-strategies-reverse-military-coups/5760256,4c344022b02c19ae68bb17e9776d9d55,
488,https://feedproxy.google.com/~r/ActivistPost/~3/SID51gHYB9I/imf-silently-creates-new-money-layer-why-you-need-to-leave-the-banks.html,bb148ddc73ff2455db9c2ae4fb8807f4,
489,https://humansbefree.com/2021/03/myanmar-military-seizes-bank-accounts-of-george-soros-open-society-foundations-for-funding-unrest.html,d7bcde2c329e0f68c68165f0cc703671,
490,https://beforeitsnews.com/awakening-start-here/2021/03/hillary-trial-at-gitmo-prison-vaccine-effects-trump-returns-15316.html,e6edf5cf887c37890d24525b55789681,
491,https://europepmc.org/article/ppr/ppr232448,4687ef8738dfa216e11dddbe44d30e73,
492,https://www.breitbart.com/entertainment/2021/03/31/video-tom-hanks-son-chet-claims-ex-girlfriend-attacked-him-with-a-knife/,15a5344832562602bde01183cd92f749,
493,https://www.activistpost.com/2021/03/meet-stretch-the-warehouse-worker-union-busting-robot-from-boston-dynamics.html,b85cb4aa97d098613102926810a10e90,
494,https://www.collective-evolution.com/2017/06/03/now-artificial-intelligence-has-invented-sounds-that-have-never-been-heard-before/,d9d6eb0c54ff471563cd202575a21b11,
495,https://www.bitchute.com/video/l96xxnMTJnF0/,d5c29f136a648d42b070f16597eca2f4,
496,https://feedproxy.google.com/~r/ActivistPost/~3/HekRwXNczcE/jurors-get-video-experience-during-derek-chauvin-murder-trial.html,3e32a7e776ef2901c5de0b045423181b,
497,https://thewashingtonstandard.com/this-woman-died-in-2020-attempting-to-warn-the-people-about-vaccines-big-pharma-pimps-the-propaganda-arms-of-the-cdc-fda-video/,71e6c0f840448a60f71b28662acfe005,
498,https://www.dcclothesline.com/2021/03/29/milk-monopoly-how-the-dairy-mafia-compromised-their-own-industry/,4c72d585700bb27fc5f8f8daf6369f0a,
499,https://www.dcclothesline.com/2021/03/28/after-9-11-bush-let-the-al-issa-family-into-america-now-10-americans-are-dead/,6ca77007598b2cf998d41cd4e8c57b9f,
500,https://www.infowars.com/posts/mcallen-citizens-protest-illegal-immigration-center-and-human-smuggling-operation-in-their-city/,585615f2a82cc77c8c8ffcd4c526bf68,
501,https://humansbefree.com/2019/10/4-month-old-arizona-baby-dies-after-being-taken-from-mother-and-put-into-home-with-two-foster-dads-who-adopted-15-kids.html,3707d0acb686e10ee70f347105c257cb,
502,https://davidicke.com/2021/10/31/david-icke-where-from-here-6-hour-live-event-saturday-november-6th-2021/,ef0201eed9067d423fa69677dfdb4953,
503,https://humansbefree.com/2021/03/become-a-digital-asset-globalists-great-reset.html,f1414b378bb0afb7c8bc0a0ad0bd91a1,
504,https://www.activistpost.com/2021/03/u-s-court-rules-in-favor-of-property-owners-installing-5g-and-wi-fi-antennas-on-homes-without-notifying-neighbors-or-permit.html,89587254115766a0db1d92b96e936c4a,
505,https://thewashingtonstandard.com/nazi-fauci-continues-the-propaganda-unvaccinated-are-a-threat/,88f83d2e64a46800d17fecc162d2a2dc,
506,https://davidicke.com/2021/03/27/68-year-old-dies-after-anaphylactic-reaction-to-covid-vaccine-as-cdc-continues-to-ignore-inquiry-into-increasing-number-of-deaths/,d254482953ea221644e6c0a3698bd801,
507,https://www.presstv.com/Detail/2021/04/01/648528/Brazil-Bolsonaro-impeachment-legislators-,c3867a567c67ecc0ac4d932a9b335af9,
508,https://thewashingtonstandard.com/bill-gates-anthony-fauci-historys-most-prolific-mass-murderers/,9e26f5afd8a6c5fa1427fb3299782e80,
509,https://worldtruth.tv/apple-samsung-microsoft-wikileaks-blows-lid-on-scale-of-cias-hacking-arsenal/,b810f9d7d4b5e53f72f88bf9da015aae,
510,https://21stcenturywire.com/2021/03/29/bill-gates-eu-wont-be-back-to-normal-unitl-end-2022/,986757bbd48579fa9c677468ab886200,
511,https://21stcenturywire.com/2021/03/30/greece-used-as-the-willing-dupe-to-usher-in-global-vaccine-passports/,a3dc00b0120f3fcf2fc965ebc1ae72fe,
512,https://beforeitsnews.com/health/2021/02/bill-gates-caught-on-video-admitting-vaccine-will-change-our-dna-forever-3037561.html,a057b4632016d127d5f651a1c9cae2dd,
513,https://www.sott.net/article/460207-Moroccans-continue-protests-against-mandatory-vaccine-for-work-travel,a54d4744baab9d81976c7c9712afa05b,
514,https://sataniccapitalist.tumblr.com/post/647209796272013312/imf-silently-creates-new-money-layer-why-you,b7d2f07fa4b0805559fc7e2525deecc6,
515,https://worldtruth.tv/merck-scientist-dr-maurice-hilleman-admitted-presence-of-sv40-aids-and-cancer-viruses-in-vaccines-2/,d40aec36ed322e070ec0b0922735f5ba,
516,https://worldtruth.tv/nashville-explosion-was-actually-a-missile-strike-and-the-target-was-the-att-nsa-hardened-switching-facility-spy-hub/,a36b39bda699fee1e750bccd55e6650b,
517,https://21stcenturywire.com/2021/10/29/american-identifies-as-mexican-to-avoid-biden-vaccine-mandate/,d4032d76d91b9b358294f727b3198bf0,
518,https://beforeitsnews.com/christian-news/2021/03/lucifers-temple-chambers-beneath-the-vatican-whats-there-revealed-you-will-be-shocked-must-see-video-2595770.html?fbclid=IwAR0jbbiSM6LUcrTszvpDWHOwj8aU8ugEYMzQYt84ccrck70GVvMAsUsihgw,ce74b7f7d58756ffa8f5924752273610,
519,https://21stcenturywire.com/subscribe/,671c5775d9bc435211062f74c8ab8107,
520,https://thewashingtonstandard.com/former-pfizer-vp-on-experimental-covid-injection-entirely-possible-this-will-be-used-for-massive-scale-depopulation/,66d040c99b1f1ef05d135f9867d36ee3,
521,https://www.breitbart.com/politics/2021/11/01/photos-thousands-of-virginians-gather-for-glenn-youngkins-closing-rally-in-loudoun-county/,d4c1b1cc088dd8eae5fca96a23aedaa0,
522,https://davidicke.com/2021/03/26/the-walls-close-in-stop-fascism-now-or-it-will-be-permanent-david-icke-dot-connector-videocast/,9d56bb06bf4c3f1ffe3e72a502cd0506,
523,https://www.presstv.com/Detail/2021/04/01/648522/Rouhani-Iran-US-JCPOA-economic-war-,b8e16cbb864467cb3f5ae970208f794e,
524,https://www.dcclothesline.com/2021/03/22/ny-nursing-home-whistleblower-cuomos-order-to-take-coronavirus-patients-back-into-nursing-homes-was-ridiculous/,85d002d110d55d407f03ccf3def1c089,
